id,iridium_latitude,iridium_longitude,iridium_cep,raw_data,Human Time,altitude_barometer,altitude_gps,ballastPercent,ballastRemaining,ballast_time,batteryPercent,flightTime,imei,internal_temp,latitude,longitude,mission,momsn,pressure,timestamp,transmit_time,updated_at
18933,37.8105,-120.5508,113,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:52:37 -0700,44330,1000000,,0,0,,170257,300234067168910,0,1000,1000,61,466,0,Mon May 20 2019 08:52:37 GMT-0700 (Pacific Daylight Time),1558367557000,2019-05-20 08:52:42 -0700
18934,37.7933,-120.5116,90,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:57:24 -0700,44330,1000000,,0,0,,170544,300234067168910,0,1000,1000,61,467,0,Mon May 20 2019 08:57:24 GMT-0700 (Pacific Daylight Time),1558367844000,2019-05-20 08:57:31 -0700
18935,37.7761,-119.3899,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:02:42 -0700,44330,1000000,,0,0,,170862,300234067168910,0,1000,1000,61,468,0,Mon May 20 2019 09:02:42 GMT-0700 (Pacific Daylight Time),1558368162000,2019-05-20 09:02:47 -0700
18936,37.7761,-119.3899,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:10:56 -0700,44330,1000000,,0,0,,171356,300234067168910,0,1000,1000,61,469,0,Mon May 20 2019 09:10:56 GMT-0700 (Pacific Daylight Time),1558368656000,2019-05-20 09:11:03 -0700
18937,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:15:39 -0700,44330,1000000,,0,0,,171639,300234067168910,0,1000,1000,61,470,0,Mon May 20 2019 09:15:39 GMT-0700 (Pacific Daylight Time),1558368939000,2019-05-20 09:15:47 -0700
18938,37.7869,-119.3503,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:20:18 -0700,44330,1000000,,0,0,,171918,300234067168910,0,1000,1000,61,471,0,Mon May 20 2019 09:20:18 GMT-0700 (Pacific Daylight Time),1558369218000,2019-05-20 09:20:22 -0700
18939,37.7761,-119.3899,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:29:57 -0700,44330,1000000,,0,0,,172497,300234067168910,0,1000,1000,61,472,0,Mon May 20 2019 09:29:57 GMT-0700 (Pacific Daylight Time),1558369797000,2019-05-20 09:30:03 -0700
18940,37.7869,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:38:50 -0700,44330,1000000,,0,0,,173030,300234067168910,0,1000,1000,61,473,0,Mon May 20 2019 09:38:50 GMT-0700 (Pacific Daylight Time),1558370330000,2019-05-20 09:38:55 -0700
18941,37.7869,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:48:00 -0700,44330,1000000,,0,0,,173580,300234067168910,0,1000,1000,61,474,0,Mon May 20 2019 09:48:00 GMT-0700 (Pacific Daylight Time),1558370880000,2019-05-20 09:48:07 -0700
18942,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 09:55:23 -0700,44330,1000000,,0,0,,174023,300234067168910,0,1000,1000,61,475,0,Mon May 20 2019 09:55:23 GMT-0700 (Pacific Daylight Time),1558371323000,2019-05-20 09:55:31 -0700
18943,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 10:22:45 -0700,44330,1000000,,0,0,,175665,300234067168910,0,1000,1000,61,476,0,Mon May 20 2019 10:22:45 GMT-0700 (Pacific Daylight Time),1558372965000,2019-05-20 10:22:51 -0700
18944,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 10:31:10 -0700,44330,1000000,,0,0,,176170,300234067168910,0,1000,1000,61,477,0,Mon May 20 2019 10:31:10 GMT-0700 (Pacific Daylight Time),1558373470000,2019-05-20 10:31:15 -0700
18945,37.7784,-119.2884,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 10:39:01 -0700,44330,1000000,,0,0,,176641,300234067168910,0,1000,1000,61,478,0,Mon May 20 2019 10:39:01 GMT-0700 (Pacific Daylight Time),1558373941000,2019-05-20 10:39:07 -0700
18946,37.7415,-119.2266,9,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 10:44:00 -0700,44330,1000000,,0,0,,176940,300234067168910,0,1000,1000,61,479,0,Mon May 20 2019 10:44:00 GMT-0700 (Pacific Daylight Time),1558374240000,2019-05-20 10:44:07 -0700
18947,37.7372,-117.6211,142,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 10:48:35 -0700,44330,1000000,,0,0,,177215,300234067168910,0,1000,1000,61,480,0,Mon May 20 2019 10:48:35 GMT-0700 (Pacific Daylight Time),1558374515000,2019-05-20 10:48:42 -0700
18948,37.7373,-118.962,30,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 10:53:16 -0700,44330,1000000,,0,0,,177496,300234067168910,0,1000,1000,61,481,0,Mon May 20 2019 10:53:16 GMT-0700 (Pacific Daylight Time),1558374796000,2019-05-20 10:53:23 -0700
18949,37.793,-119.8802,408,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 10:57:55 -0700,44330,1000000,,0,0,,177775,300234067168910,0,1000,1000,61,482,0,Mon May 20 2019 10:57:55 GMT-0700 (Pacific Daylight Time),1558375075000,2019-05-20 10:58:03 -0700
18950,37.7736,-119.4913,11,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:05:31 -0700,44330,1000000,,0,0,,178231,300234067168910,0,1000,1000,61,483,0,Mon May 20 2019 11:05:31 GMT-0700 (Pacific Daylight Time),1558375531000,2019-05-20 11:05:39 -0700
18951,37.7652,-119.4295,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:10:26 -0700,44330,1000000,,0,0,,178526,300234067168910,0,1000,1000,61,484,0,Mon May 20 2019 11:10:26 GMT-0700 (Pacific Daylight Time),1558375826000,2019-05-20 11:10:35 -0700
18952,37.7761,-119.3899,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:14:52 -0700,44330,1000000,,0,0,,178792,300234067168910,0,1000,1000,61,485,0,Mon May 20 2019 11:14:52 GMT-0700 (Pacific Daylight Time),1558376092000,2019-05-20 11:14:59 -0700
18953,37.7761,-119.3899,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:19:47 -0700,44330,1000000,,0,0,,179087,300234067168910,0,1000,1000,61,486,0,Mon May 20 2019 11:19:47 GMT-0700 (Pacific Daylight Time),1558376387000,2019-05-20 11:19:50 -0700
18954,37.7761,-119.3899,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:24:04 -0700,44330,1000000,,0,0,,179344,300234067168910,0,1000,1000,61,487,0,Mon May 20 2019 11:24:04 GMT-0700 (Pacific Daylight Time),1558376644000,2019-05-20 11:24:11 -0700
18955,37.7869,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:33:20 -0700,44330,1000000,,0,0,,179900,300234067168910,0,1000,1000,61,488,0,Mon May 20 2019 11:33:20 GMT-0700 (Pacific Daylight Time),1558377200000,2019-05-20 11:33:27 -0700
18956,37.7761,-119.3899,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:42:30 -0700,44330,1000000,,0,0,,180450,300234067168910,0,1000,1000,61,489,0,Mon May 20 2019 11:42:30 GMT-0700 (Pacific Daylight Time),1558377750000,2019-05-20 11:42:35 -0700
18957,37.7869,-119.3503,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 11:51:00 -0700,44330,1000000,,0,0,,180960,300234067168910,0,1000,1000,61,490,0,Mon May 20 2019 11:51:00 GMT-0700 (Pacific Daylight Time),1558378260000,2019-05-20 11:51:07 -0700
18958,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 12:09:10 -0700,44330,1000000,,0,0,,182050,300234067168910,0,1000,1000,61,491,0,Mon May 20 2019 12:09:10 GMT-0700 (Pacific Daylight Time),1558379350000,2019-05-20 12:09:15 -0700
18959,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 12:18:15 -0700,44330,1000000,,0,0,,182595,300234067168910,0,1000,1000,61,492,0,Mon May 20 2019 12:18:15 GMT-0700 (Pacific Daylight Time),1558379895000,2019-05-20 12:18:19 -0700
18960,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 12:26:23 -0700,44330,1000000,,0,0,,183083,300234067168910,0,1000,1000,61,493,0,Mon May 20 2019 12:26:23 GMT-0700 (Pacific Daylight Time),1558380383000,2019-05-20 12:26:31 -0700
18961,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 12:35:35 -0700,44330,1000000,,0,0,,183635,300234067168910,0,1000,1000,61,494,0,Mon May 20 2019 12:35:35 GMT-0700 (Pacific Daylight Time),1558380935000,2019-05-20 12:35:43 -0700
18962,37.7784,-119.2884,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 12:44:27 -0700,44330,1000000,,0,0,,184167,300234067168910,0,1000,1000,61,495,0,Mon May 20 2019 12:44:27 GMT-0700 (Pacific Daylight Time),1558381467000,2019-05-20 12:44:35 -0700
18963,37.77,-119.2266,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 12:53:42 -0700,44330,1000000,,0,0,,184722,300234067168910,0,1000,1000,61,496,0,Mon May 20 2019 12:53:42 GMT-0700 (Pacific Daylight Time),1558382022000,2019-05-20 12:53:47 -0700
18964,37.7652,-119.4295,415,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 13:04:31 -0700,44330,1000000,,0,0,,185371,300234067168910,0,1000,1000,61,497,0,Mon May 20 2019 13:04:31 GMT-0700 (Pacific Daylight Time),1558382671000,2019-05-20 13:04:39 -0700
18965,37.7761,-119.3899,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 13:10:57 -0700,44330,1000000,,0,0,,185757,300234067168910,0,1000,1000,61,498,0,Mon May 20 2019 13:10:57 GMT-0700 (Pacific Daylight Time),1558383057000,2019-05-20 13:11:03 -0700
18966,37.7761,-119.3899,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 13:19:16 -0700,44330,1000000,,0,0,,186256,300234067168910,0,1000,1000,61,499,0,Mon May 20 2019 13:19:16 GMT-0700 (Pacific Daylight Time),1558383556000,2019-05-20 13:19:23 -0700
18967,37.7761,-119.3899,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 13:26:46 -0700,44330,1000000,,0,0,,186706,300234067168910,0,1000,1000,61,500,0,Mon May 20 2019 13:26:46 GMT-0700 (Pacific Daylight Time),1558384006000,2019-05-20 13:26:51 -0700
18968,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 13:31:41 -0700,44330,1000000,,0,0,,187001,300234067168910,0,1000,1000,61,501,0,Mon May 20 2019 13:31:41 GMT-0700 (Pacific Daylight Time),1558384301000,2019-05-20 13:31:47 -0700
18969,37.8347,-119.3726,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 13:36:12 -0700,44330,1000000,,0,0,,187272,300234067168910,0,1000,1000,61,502,0,Mon May 20 2019 13:36:12 GMT-0700 (Pacific Daylight Time),1558384572000,2019-05-20 13:36:19 -0700
18970,37.7869,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 13:45:59 -0700,44330,1000000,,0,0,,187859,300234067168910,0,1000,1000,61,503,0,Mon May 20 2019 13:45:59 GMT-0700 (Pacific Daylight Time),1558385159000,2019-05-20 13:46:03 -0700
18972,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 14:03:40 -0700,44330,1000000,,0,0,,188920,300234067168910,0,1000,1000,61,504,0,Mon May 20 2019 14:03:40 GMT-0700 (Pacific Daylight Time),1558386220000,2019-05-20 14:03:47 -0700
18973,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 14:12:39 -0700,44330,1000000,,0,0,,189459,300234067168910,0,1000,1000,61,505,0,Mon May 20 2019 14:12:39 GMT-0700 (Pacific Daylight Time),1558386759000,2019-05-20 14:12:47 -0700
18974,37.7391,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 14:22:31 -0700,44330,1000000,,0,0,,190051,300234067168910,0,1000,1000,61,506,0,Mon May 20 2019 14:22:31 GMT-0700 (Pacific Daylight Time),1558387351000,2019-05-20 14:22:39 -0700
18975,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 14:30:56 -0700,44330,1000000,,0,0,,190556,300234067168910,0,1000,1000,61,507,0,Mon May 20 2019 14:30:56 GMT-0700 (Pacific Daylight Time),1558387856000,2019-05-20 14:31:03 -0700
18976,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 14:38:41 -0700,44330,1000000,,0,0,,191021,300234067168910,0,1000,1000,61,508,0,Mon May 20 2019 14:38:41 GMT-0700 (Pacific Daylight Time),1558388321000,2019-05-20 14:38:47 -0700
18977,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 14:48:00 -0700,44330,1000000,,0,0,,191580,300234067168910,0,1000,1000,61,509,0,Mon May 20 2019 14:48:00 GMT-0700 (Pacific Daylight Time),1558388880000,2019-05-20 14:48:07 -0700
18978,37.77,-119.2266,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 14:57:18 -0700,44330,1000000,,0,0,,192138,300234067168910,0,1000,1000,61,510,0,Mon May 20 2019 14:57:18 GMT-0700 (Pacific Daylight Time),1558389438000,2019-05-20 14:57:27 -0700
18979,37.7697,-118.7591,438,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:06:47 -0700,44330,1000000,,0,0,,192707,300234067168910,0,1000,1000,61,511,0,Mon May 20 2019 15:06:47 GMT-0700 (Pacific Daylight Time),1558390007000,2019-05-20 15:06:51 -0700
18980,37.8302,-121.1041,149,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:14:17 -0700,44330,1000000,,0,0,,193157,300234067168910,0,1000,1000,61,512,0,Mon May 20 2019 15:14:17 GMT-0700 (Pacific Daylight Time),1558390457000,2019-05-20 15:14:23 -0700
18981,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:23:48 -0700,44330,1000000,,0,0,,193728,300234067168910,0,1000,1000,61,513,0,Mon May 20 2019 15:23:48 GMT-0700 (Pacific Daylight Time),1558391028000,2019-05-20 15:23:55 -0700
18982,37.8045,-119.3899,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:30:40 -0700,44330,1000000,,0,0,,194140,300234067168910,0,1000,1000,61,514,0,Mon May 20 2019 15:30:40 GMT-0700 (Pacific Daylight Time),1558391440000,2019-05-20 15:30:43 -0700
18983,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:35:26 -0700,44330,1000000,,0,0,,194426,300234067168910,0,1000,1000,61,515,0,Mon May 20 2019 15:35:26 GMT-0700 (Pacific Daylight Time),1558391726000,2019-05-20 15:35:31 -0700
18984,37.7869,-119.3503,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:39:52 -0700,44330,1000000,,0,0,,194692,300234067168910,0,1000,1000,61,516,0,Mon May 20 2019 15:39:52 GMT-0700 (Pacific Daylight Time),1558391992000,2019-05-20 15:39:55 -0700
18985,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:47:52 -0700,44330,1000000,,0,0,,195172,300234067168910,0,1000,1000,61,517,0,Mon May 20 2019 15:47:52 GMT-0700 (Pacific Daylight Time),1558392472000,2019-05-20 15:47:55 -0700
18986,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:52:49 -0700,44330,1000000,,0,0,,195469,300234067168910,0,1000,1000,61,518,0,Mon May 20 2019 15:52:49 GMT-0700 (Pacific Daylight Time),1558392769000,2019-05-20 15:52:51 -0700
18987,37.7869,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 15:59:13 -0700,44330,1000000,,0,0,,195853,300234067168910,0,1000,1000,61,519,0,Mon May 20 2019 15:59:13 GMT-0700 (Pacific Daylight Time),1558393153000,2019-05-20 15:59:19 -0700
18988,37.7652,-119.4295,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 16:23:12 -0700,44330,1000000,,0,0,,197292,300234067168910,0,1000,1000,61,520,0,Mon May 20 2019 16:23:12 GMT-0700 (Pacific Daylight Time),1558394592000,2019-05-20 16:23:15 -0700
18989,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 16:32:19 -0700,44330,1000000,,0,0,,197839,300234067168910,0,1000,1000,61,521,0,Mon May 20 2019 16:32:19 GMT-0700 (Pacific Daylight Time),1558395139000,2019-05-20 16:32:23 -0700
18990,37.7761,-119.3899,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 16:41:21 -0700,44330,1000000,,0,0,,198381,300234067168910,0,1000,1000,61,522,0,Mon May 20 2019 16:41:21 GMT-0700 (Pacific Daylight Time),1558395681000,2019-05-20 16:41:27 -0700
18991,37.8238,-119.4122,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 16:46:17 -0700,44330,1000000,,0,0,,198677,300234067168910,0,1000,1000,61,523,0,Mon May 20 2019 16:46:17 GMT-0700 (Pacific Daylight Time),1558395977000,2019-05-20 16:46:23 -0700
18992,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 16:50:47 -0700,44330,1000000,,0,0,,198947,300234067168910,0,1000,1000,61,524,0,Mon May 20 2019 16:50:47 GMT-0700 (Pacific Daylight Time),1558396247000,2019-05-20 16:50:50 -0700
18993,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 16:59:43 -0700,44330,1000000,,0,0,,199483,300234067168910,0,1000,1000,61,525,0,Mon May 20 2019 16:59:43 GMT-0700 (Pacific Daylight Time),1558396783000,2019-05-20 16:59:47 -0700
18994,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 17:14:11 -0700,44330,1000000,,0,0,,200351,300234067168910,0,1000,1000,61,526,0,Mon May 20 2019 17:14:11 GMT-0700 (Pacific Daylight Time),1558397651000,2019-05-20 17:14:15 -0700
18995,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 17:23:07 -0700,44330,1000000,,0,0,,200887,300234067168910,0,1000,1000,61,527,0,Mon May 20 2019 17:23:07 GMT-0700 (Pacific Daylight Time),1558398187000,2019-05-20 17:23:11 -0700
18996,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 17:31:22 -0700,44330,1000000,,0,0,,201382,300234067168910,0,1000,1000,61,528,0,Mon May 20 2019 17:31:22 GMT-0700 (Pacific Daylight Time),1558398682000,2019-05-20 17:31:27 -0700
18997,37.7499,-119.2884,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 17:39:10 -0700,44330,1000000,,0,0,,201850,300234067168910,0,1000,1000,61,529,0,Mon May 20 2019 17:39:10 GMT-0700 (Pacific Daylight Time),1558399150000,2019-05-20 17:39:15 -0700
18998,37.7307,-119.2662,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 17:48:10 -0700,44330,1000000,,0,0,,202390,300234067168910,0,1000,1000,61,530,0,Mon May 20 2019 17:48:10 GMT-0700 (Pacific Daylight Time),1558399690000,2019-05-20 17:48:15 -0700
18999,37.7592,-119.2662,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 17:57:14 -0700,44330,1000000,,0,0,,202934,300234067168910,0,1000,1000,61,531,0,Mon May 20 2019 17:57:14 GMT-0700 (Pacific Daylight Time),1558400234000,2019-05-20 17:57:19 -0700
19000,37.8177,-119.2488,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:03:34 -0700,44330,1000000,,0,0,,203314,300234067168910,0,1000,1000,61,532,0,Mon May 20 2019 18:03:34 GMT-0700 (Pacific Daylight Time),1558400614000,2019-05-20 18:03:39 -0700
19001,37.7784,-119.2884,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:08:56 -0700,44330,1000000,,0,0,,203636,300234067168910,0,1000,1000,61,533,0,Mon May 20 2019 18:08:56 GMT-0700 (Pacific Daylight Time),1558400936000,2019-05-20 18:08:59 -0700
19002,37.7784,-118.8207,684,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:16:17 -0700,44330,1000000,,0,0,,204077,300234067168910,0,1000,1000,61,534,0,Mon May 20 2019 18:16:17 GMT-0700 (Pacific Daylight Time),1558401377000,2019-05-20 18:16:19 -0700
19003,37.7314,-121.1584,160,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:26:05 -0700,44330,1000000,,0,0,,204665,300234067168910,0,1000,1000,61,535,0,Mon May 20 2019 18:26:05 GMT-0700 (Pacific Daylight Time),1558401965000,2019-05-20 18:26:07 -0700
19004,37.7819,-119.5533,22,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:30:50 -0700,44330,1000000,,0,0,,204950,300234067168910,0,1000,1000,61,536,0,Mon May 20 2019 18:30:50 GMT-0700 (Pacific Daylight Time),1558402250000,2019-05-20 18:30:55 -0700
19005,37.7652,-119.4295,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:35:27 -0700,44330,1000000,,0,0,,205227,300234067168910,0,1000,1000,61,537,0,Mon May 20 2019 18:35:27 GMT-0700 (Pacific Daylight Time),1558402527000,2019-05-20 18:35:31 -0700
19006,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:44:31 -0700,44330,1000000,,0,0,,205771,300234067168910,0,1000,1000,61,538,0,Mon May 20 2019 18:44:31 GMT-0700 (Pacific Daylight Time),1558403071000,2019-05-20 18:44:35 -0700
19007,37.7953,-119.4122,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:49:26 -0700,44330,1000000,,0,0,,206066,300234067168910,0,1000,1000,61,539,0,Mon May 20 2019 18:49:26 GMT-0700 (Pacific Daylight Time),1558403366000,2019-05-20 18:49:31 -0700
19008,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 18:54:26 -0700,44330,1000000,,0,0,,206366,300234067168910,0,1000,1000,61,540,0,Mon May 20 2019 18:54:26 GMT-0700 (Pacific Daylight Time),1558403666000,2019-05-20 18:54:30 -0700
19009,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 19:03:31 -0700,44330,1000000,,0,0,,206911,300234067168910,0,1000,1000,61,541,0,Mon May 20 2019 19:03:31 GMT-0700 (Pacific Daylight Time),1558404211000,2019-05-20 19:03:35 -0700
19010,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 19:14:02 -0700,44330,1000000,,0,0,,207542,300234067168910,0,1000,1000,61,542,0,Mon May 20 2019 19:14:02 GMT-0700 (Pacific Daylight Time),1558404842000,2019-05-20 19:14:07 -0700
19011,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 19:23:26 -0700,44330,1000000,,0,0,,208106,300234067168910,0,1000,1000,61,543,0,Mon May 20 2019 19:23:26 GMT-0700 (Pacific Daylight Time),1558405406000,2019-05-20 19:23:32 -0700
19012,37.7869,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 19:33:27 -0700,44330,1000000,,0,0,,208707,300234067168910,0,1000,1000,61,544,0,Mon May 20 2019 19:33:27 GMT-0700 (Pacific Daylight Time),1558406007000,2019-05-20 19:33:31 -0700
19013,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 19:43:57 -0700,44330,1000000,,0,0,,209337,300234067168910,0,1000,1000,61,545,0,Mon May 20 2019 19:43:57 GMT-0700 (Pacific Daylight Time),1558406637000,2019-05-20 19:44:03 -0700
19014,37.7677,-119.3281,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 19:51:52 -0700,44330,1000000,,0,0,,209812,300234067168910,0,1000,1000,61,546,0,Mon May 20 2019 19:51:52 GMT-0700 (Pacific Daylight Time),1558407112000,2019-05-20 19:51:56 -0700
